date,spx,ndx,ftse100,gold,bitcoin,eurusd,gbpusd,dxy,qqq
2003-01-01,879.82,984.37,,342.75,,1.049,1.6109,101.8499984741211,20.557586669921875
2003-01-02,909.03,1027.86,,342.2,,1.0359,1.5944,102.9800033569336,21.42645263671875
2003-01-03,908.59,1031.63,,344.5,,1.0419,1.6096,102.47000122070312,21.662647247314453
2003-01-04,908.59,1031.63,,344.5,,1.0419,1.6096,102.47000122070312,21.662647247314453
2003-01-05,908.59,1031.63,,344.5,,1.0419,1.6096,102.47000122070312,21.662647247314453
2003-01-06,929.01,1061.48,,351.75,,1.0468,1.6087,101.97000122070312,22.20252990722656
2003-01-07,922.93,1071.85,,349.0,,1.0412,1.6048,102.56999969482422,22.48090362548828
2003-01-08,909.93,1042.52,,349.75,,1.0496,1.6135,101.87000274658205,21.84822463989257
2003-01-09,927.57,1076.05,,352.4,,1.0485,1.6067,101.94000244140624,22.52307510375977
2003-01-10,927.57,1087.36,,353.0,,1.0574,1.6082,101.2300033569336,22.86050796508789
2003-01-11,927.57,1087.36,,353.0,,1.0574,1.6082,101.2300033569336,22.86050796508789
2003-01-12,927.57,1087.36,,353.0,,1.0574,1.6082,101.2300033569336,22.86050796508789
2003-01-13,926.26,1083.0,,352.55,,1.054,1.6001,101.47000122070312,22.72553062438965
2003-01-14,931.66,1094.87,,353.1,,1.0551,1.6042,101.20999908447266,22.843629837036133
2003-01-15,918.22,1073.6,,351.0,,1.0548,1.605,101.33999633789062,22.55683135986328
2003-01-16,914.6,1061.46,,352.3,,1.0615,1.6115,100.79000091552734,22.303754806518555
2003-01-17,901.78,1017.58,,357.0,,1.0666,1.6131,100.5500030517578,21.35053062438965
2003-01-18,901.78,1017.58,,357.0,,1.0666,1.6131,100.5500030517578,21.35053062438965
2003-01-19,901.78,1017.58,,357.0,,1.0666,1.6131,100.5500030517578,21.35053062438965
2003-01-20,901.78,1017.58,,355.85,,1.068,1.6075,100.5500030517578,21.35053062438965
2003-01-21,887.62,1008.93,,353.8,,1.0724,1.6165,100.2300033569336,21.114330291748047
2003-01-22,878.36,1006.51,,358.5,,1.0729,1.6192,100.2300033569336,21.02997398376465
2003-01-23,887.34,1032.67,,364.7,,1.0757,1.6237,99.86000061035156,21.51924514770508
2003-01-24,861.4,996.18,,366.0,,1.0819,1.6328,99.22000122070312,20.93718338012696
2003-01-25,861.4,996.18,,366.0,,1.0819,1.6328,99.22000122070312,20.93718338012696
2003-01-26,861.4,996.18,,366.0,,1.0819,1.6328,99.22000122070312,20.93718338012696
2003-01-27,847.48,986.41,,368.5,,1.0855,1.6373,99.26000213623048,20.69255828857422
2003-01-28,858.54,1001.41,,368.4,,1.0818,1.6408,99.4800033569336,20.903451919555664
2003-01-29,864.36,1016.56,,370.6,,1.0832,1.6462,99.27999877929688,21.21556663513184
2003-01-30,844.61,985.52,,367.6,,1.082,1.6554,99.5199966430664,20.66724395751953
2003-01-31,855.7,983.05,,367.5,,1.077,1.6488,99.91000366210938,20.616619110107425
2003-02-01,855.7,983.05,,367.5,,1.077,1.6488,99.91000366210938,20.616619110107425
2003-02-02,855.7,983.05,,367.5,,1.077,1.6488,99.91000366210938,20.616619110107425
2003-02-03,860.32,987.07,,369.5,,1.0778,1.644,99.9000015258789,20.658811569213867
2003-02-04,848.2,971.73,,376.55,,1.088,1.6495,99.13999938964844,20.405742645263672
2003-02-05,843.59,968.97,,382.1,,1.0784,1.6414,99.6500015258789,20.312952041625977
2003-02-06,838.15,970.55,,375.8,,1.0842,1.6385,99.45999908447266,20.4226188659668
2003-02-07,829.69,957.05,,373.25,,1.0824,1.6321,99.56999969482422,20.08518409729004
2003-02-08,829.69,957.05,,373.25,,1.0824,1.6321,99.56999969482422,20.08518409729004
2003-02-09,829.69,957.05,,373.25,,1.0824,1.6321,99.56999969482422,20.08518409729004
2003-02-10,835.97,969.96,,370.5,,1.0735,1.6265,100.2699966430664,20.26233291625977
2003-02-11,829.2,971.61,,364.0,,1.0731,1.619,100.38999938964844,20.37200164794922
2003-02-12,818.68,956.73,,356.3,,1.0721,1.6173,100.51000213623048,20.093626022338867
2003-02-13,817.37,951.9,,352.8,,1.0822,1.6198,99.58999633789062,20.194849014282227
2003-02-14,834.89,982.09,,354.25,,1.0794,1.6147,100.04000091552734,20.658811569213867
2003-02-15,834.89,982.09,,354.25,,1.0794,1.6147,100.04000091552734,20.658811569213867
2003-02-16,834.89,982.09,,354.25,,1.0794,1.6147,100.04000091552734,20.658811569213867
2003-02-17,834.89,982.09,,347.0,,1.0731,1.5997,100.04000091552734,20.658811569213867
2003-02-18,851.17,1014.91,,344.0,,1.069,1.591,100.52999877929688,21.29991149902344
2003-02-19,845.13,1005.88,,346.0,,1.0743,1.5975,100.0,21.156518936157227
2003-02-20,837.1,1001.47,,351.55,,1.0815,1.5935,99.5500030517578,21.072154998779297
2003-02-21,848.17,1015.92,,352.3,,1.0764,1.5799,100.08999633789062,21.232437133789062
2003-02-22,848.17,1015.92,,352.3,,1.0764,1.5799,100.08999633789062,21.232437133789062
2003-02-23,848.17,1015.92,,352.3,,1.0764,1.5799,100.08999633789062,21.232437133789062
2003-02-24,832.58,994.69,,355.2,,1.0792,1.5871,99.66000366210938,20.869691848754883
2003-02-25,838.57,999.28,,357.6,,1.0755,1.574,99.83000183105467,20.8950138092041
2003-02-26,827.55,974.49,,351.9,,1.0782,1.5826,99.62000274658205,20.43105125427246
2003-02-27,837.28,994.8,,351.25,,1.0751,1.5799,99.80999755859376,20.8950138092041
2003-02-28,841.15,1009.74,,347.65,,1.0796,1.574,99.70999908447266,21.22399139404297
2003-03-01,841.15,1009.74,,347.65,,1.0796,1.574,99.70999908447266,21.22399139404297
2003-03-02,841.15,1009.74,,347.65,,1.0796,1.574,99.70999908447266,21.22399139404297
2003-03-03,834.81,991.07,,345.5,,1.0895,1.5794,99.0999984741211,20.79378700256348
2003-03-04,821.99,982.98,,353.4,,1.0889,1.582,99.12999725341795,20.66724395751953
2003-03-05,829.85,990.23,,353.95,,1.0955,1.6009,98.27999877929688,20.70942497253418
2003-03-06,822.1,983.96,,354.7,,1.0965,1.604,98.30999755859376,20.658811569213867
2003-03-07,828.89,986.82,,350.75,,1.1006,1.6032,98.04000091552734,20.70098876953125
2003-03-08,828.89,986.82,,350.75,,1.1006,1.6032,98.04000091552734,20.70098876953125
2003-03-09,828.89,986.82,,350.75,,1.1006,1.6032,98.04000091552734,20.70098876953125
2003-03-10,807.48,964.29,,354.45,,1.1053,1.6023,97.8499984741211,20.25390815734864
2003-03-11,800.73,958.82,,353.15,,1.1042,1.6073,97.98999786376952,20.07674789428711
2003-03-12,804.19,970.54,,346.1,,1.1004,1.613,98.16000366210938,20.43948554992676
2003-03-13,831.9,1029.79,,334.5,,1.0792,1.6007,99.5500030517578,21.612041473388672
2003-03-14,833.27,1030.45,,335.5,,1.0745,1.5834,99.98999786376952,21.69638633728028
2003-03-15,833.27,1030.45,,335.5,,1.0745,1.5834,99.98999786376952,21.69638633728028
2003-03-16,833.27,1030.45,,335.5,,1.0745,1.5834,99.98999786376952,21.69638633728028
2003-03-17,862.79,1077.01,,340.75,,1.0627,1.5697,100.73999786376952,22.43872833251953
2003-03-18,866.45,1082.19,,338.8,,1.0633,1.5669,100.86000061035156,22.71710777282715
2003-03-19,874.02,1074.97,,335.8,,1.0555,1.5639,101.58000183105467,22.52307510375977
2003-03-20,875.67,1080.24,,335.5,,1.062,1.5666,101.1500015258789,22.60743522644043
2003-03-21,895.79,1093.12,,333.5,,1.0531,1.5634,101.91999816894533,22.9195556640625
2003-03-22,895.79,1093.12,,333.5,,1.0531,1.5634,101.91999816894533,22.9195556640625
2003-03-23,895.79,1093.12,,333.5,,1.0531,1.5634,101.91999816894533,22.9195556640625
2003-03-24,864.23,1047.1,,329.45,,1.0635,1.5742,100.9800033569336,21.9663314819336
2003-03-25,874.74,1066.57,,331.9,,1.0647,1.5731,100.87000274658205,22.278451919555664
2003-03-26,869.95,1066.3,,329.95,,1.0685,1.5748,100.61000061035156,22.40498924255371
2003-03-27,868.52,1061.93,,332.75,,1.069,1.5647,100.63999938964844,22.24470901489257
2003-03-28,863.5,1046.72,,330.75,,1.0782,1.5742,99.95999908447266,22.00008201599121
2003-03-29,863.5,1046.72,,330.75,,1.0782,1.5742,99.95999908447266,22.00008201599121
2003-03-30,863.5,1046.72,,330.75,,1.0782,1.5742,99.95999908447266,22.00008201599121
2003-03-31,848.18,1018.66,,334.85,,1.0901,1.581,99.05999755859376,21.29991149902344
2003-04-01,858.48,1022.63,,334.35,,1.0897,1.5777,99.1500015258789,21.4686279296875
2003-04-02,880.9,1063.46,,329.3,,1.0767,1.5666,100.08000183105467,22.05912208557129
2003-04-03,876.45,1064.06,,323.7,,1.0736,1.5698,100.33999633789062,22.33749771118164
2003-04-04,878.85,1050.71,,323.8,,1.0732,1.5609,100.4499969482422,21.974767684936523
2003-04-05,878.85,1050.71,,323.8,,1.0732,1.5609,100.4499969482422,21.974767684936523
2003-04-06,878.85,1050.71,,323.8,,1.0732,1.5609,100.4499969482422,21.974767684936523
2003-04-07,879.93,1053.28,,319.9,,1.0673,1.5533,101.04000091552734,22.008506774902344
2003-04-08,878.29,1046.3,,323.4,,1.0718,1.5554,100.52999877929688,21.98320198059082
2003-04-09,865.99,1023.52,,321.35,,1.0773,1.5644,100.16000366210938,21.4770622253418
2003-04-10,871.58,1033.14,,324.6,,1.0788,1.5721,99.81999969482422,21.73857307434082
2003-04-11,868.3,1026.15,,324.8,,1.0756,1.5704,100.18000030517578,21.51924514770508
2003-04-12,868.3,1026.15,,324.8,,1.0756,1.5704,100.18000030517578,21.51924514770508
2003-04-13,868.3,1026.15,,324.8,,1.0756,1.5704,100.18000030517578,21.51924514770508
2003-04-14,885.23,1048.31,,325.95,,1.0773,1.5718,99.95999908447266,21.957897186279297
2003-04-15,890.81,1053.08,,325.45,,1.0804,1.5708,99.76000213623048,22.168794631958008
2003-04-16,879.91,1054.89,,324.1,,1.091,1.5805,99.05999755859376,22.1181697845459
2003-04-17,893.58,1083.56,,327.0,,1.0883,1.571,99.3000030517578,22.62430953979492
2003-04-18,893.58,1083.56,,327.0,,1.0879,1.5718,99.3000030517578,22.62430953979492
2003-04-19,893.58,1083.56,,327.0,,1.0879,1.5718,99.3000030517578,22.62430953979492
2003-04-20,893.58,1083.56,,327.0,,1.0879,1.5718,99.3000030517578,22.62430953979492
2003-04-21,892.01,1081.04,,327.0,,1.0859,1.5614,99.58999633789062,22.708660125732425
2003-04-22,911.37,1102.44,,334.9,,1.0975,1.5774,98.7300033569336,23.13888931274414
2003-04-23,919.02,1112.93,,333.3,,1.0955,1.5849,98.77999877929688,23.307592391967773
2003-04-24,911.43,1108.12,,333.7,,1.1036,1.5935,98.33000183105467,23.18105697631836
2003-04-25,898.81,1083.19,,333.25,,1.1037,1.592,98.36000061035156,22.73397827148437
2003-04-26,898.81,1083.19,,333.25,,1.1037,1.592,98.36000061035156,22.73397827148437
2003-04-27,898.81,1083.19,,333.25,,1.1037,1.592,98.36000061035156,22.73397827148437
2003-04-28,914.84,1107.13,,332.6,,1.0988,1.5887,98.66999816894533,23.18105697631836
2003-04-29,917.84,1116.79,,331.4,,1.1076,1.5944,98.0199966430664,23.391939163208008
2003-04-30,916.92,1106.06,,336.75,,1.1181,1.599,97.19000244140624,23.15575790405273
2003-05-01,916.3,1113.21,,341.2,,1.1238,1.6112,96.6999969482422,23.35820960998535
2003-05-02,930.08,1136.35,,340.5,,1.1231,1.6036,96.76000213623048,23.855913162231445
2003-05-03,930.08,1136.35,,340.5,,1.1231,1.6036,96.76000213623048,23.855913162231445
2003-05-04,930.08,1136.35,,340.5,,1.1231,1.6036,96.76000213623048,23.855913162231445
2003-05-05,926.55,1136.26,,340.5,,1.1292,1.6058,96.37000274658205,23.830596923828125
2003-05-06,934.39,1152.78,,342.85,,1.1439,1.6154,95.33999633789062,24.1342887878418
2003-05-07,929.62,1135.85,,341.85,,1.1352,1.5964,95.58000183105467,23.86434364318848
2003-05-08,920.27,1118.76,,346.45,,1.1485,1.6009,94.93000030517578,23.425687789916992
2003-05-09,933.41,1143.55,,347.9,,1.1489,1.6052,94.9800033569336,23.96557807922364
2003-05-10,933.41,1143.55,,347.9,,1.1489,1.6052,94.9800033569336,23.96557807922364
2003-05-11,933.41,1143.55,,347.9,,1.1489,1.6052,94.9800033569336,23.96557807922364
2003-05-12,945.11,1160.42,,351.1,,1.1565,1.6112,94.5500030517578,24.32830047607422
2003-05-13,942.3,1155.97,,350.4,,1.1536,1.6096,94.72000122070312,24.176464080810547
2003-05-14,939.28,1148.14,,353.55,,1.1473,1.6166,94.58000183105467,24.12584114074707
2003-05-15,946.67,1162.93,,354.25,,1.138,1.6209,95.22000122070312,24.395782470703125
2003-05-16,944.3,1154.48,,355.0,,1.1598,1.6217,94.08000183105467,24.2101993560791
2003-05-17,944.3,1154.48,,355.0,,1.1598,1.6217,94.08000183105467,24.2101993560791
2003-05-18,944.3,1154.48,,355.0,,1.1598,1.6217,94.08000183105467,24.2101993560791
2003-05-19,920.77,1112.49,,359.0,,1.1648,1.6337,93.77999877929688,23.35820960998535
2003-05-20,919.73,1112.85,,366.3,,1.1713,1.6404,93.26000213623048,23.425687789916992
2003-05-21,923.42,1113.68,,367.8,,1.1641,1.6342,93.54000091552734,23.35820960998535
2003-05-22,931.87,1131.45,,369.6,,1.1695,1.6339,93.55999755859376,23.69563674926757
2003-05-23,933.22,1130.05,,370.5,,1.1842,1.6357,93.0500030517578,23.70406913757324
2003-05-24,933.22,1130.05,,370.5,,1.1842,1.6357,93.0500030517578,23.70406913757324
2003-05-25,933.22,1130.05,,370.5,,1.1842,1.6357,93.0500030517578,23.70406913757324
2003-05-26,933.22,1130.05,,370.5,,1.1858,1.6381,93.0500030517578,23.70406913757324
2003-05-27,951.48,1172.58,,371.4,,1.1816,1.6393,92.72000122070312,24.547626495361328
2003-05-28,953.22,1173.31,,371.4,,1.1755,1.6389,93.4499969482422,24.623550415039062
2003-05-29,949.64,1181.82,,363.1,,1.1908,1.654,92.70999908447266,24.72476577758789
2003-05-30,963.59,1197.89,,361.4,,1.1783,1.6363,93.2699966430664,25.129684448242188
2003-05-31,963.59,1197.89,,361.4,,1.1783,1.6363,93.2699966430664,25.129684448242188
2003-06-01,963.59,1197.89,,361.4,,1.1783,1.6363,93.2699966430664,25.129684448242188
2003-06-02,967.0,1185.13,,361.3,,1.1769,1.6375,93.33999633789062,24.952531814575195
2003-06-03,971.56,1198.57,,365.0,,1.1736,1.6291,93.52999877929688,25.18874168395996
2003-06-04,986.24,1224.76,,364.2,,1.1638,1.6313,93.7300033569336,25.66111946105957
2003-06-05,990.14,1231.72,,366.75,,1.1842,1.6606,92.5199966430664,25.84671401977539
2003-06-06,987.76,1213.11,,363.0,,1.1698,1.6628,93.4800033569336,25.416488647460938
2003-06-07,987.76,1213.11,,363.0,,1.1698,1.6628,93.4800033569336,25.416488647460938
2003-06-08,987.76,1213.11,,363.0,,1.1698,1.6628,93.4800033569336,25.416488647460938
2003-06-09,975.93,1195.55,,362.75,,1.1713,1.6453,93.3000030517578,25.07906723022461
2003-06-10,984.84,1212.99,,354.25,,1.1668,1.6511,93.55999755859376,25.458681106567383
2003-06-11,997.48,1228.24,,354.15,,1.1754,1.6661,92.97000122070312,25.745485305786133
2003-06-12,998.51,1229.32,,352.25,,1.1762,1.6679,92.9000015258789,25.855144500732425
2003-06-13,988.61,1203.91,,353.05,,1.1871,1.6767,92.22000122070312,25.27309799194336
2003-06-14,988.61,1203.91,,353.05,,1.1871,1.6767,92.22000122070312,25.27309799194336
2003-06-15,988.61,1203.91,,353.05,,1.1871,1.6767,92.22000122070312,25.27309799194336
2003-06-16,1010.74,1241.58,,359.0,,1.182,1.6773,92.4000015258789,26.049165725708008
2003-06-17,1011.66,1239.63,,362.75,,1.1779,1.6846,92.61000061035156,25.947940826416016
2003-06-18,1010.09,1247.9,,359.75,,1.168,1.6794,93.16999816894533,26.082904815673828
2003-06-19,994.7,1225.89,,357.65,,1.172,1.6788,93.16000366210938,25.66111946105957
2003-06-20,995.69,1223.13,,358.0,,1.1603,1.6642,94.04000091552734,25.62738800048828
2003-06-21,995.69,1223.13,,358.0,,1.1603,1.6642,94.04000091552734,25.62738800048828
2003-06-22,995.69,1223.13,,358.0,,1.1603,1.6642,94.04000091552734,25.62738800048828
2003-06-23,981.64,1200.17,,356.05,,1.1548,1.6676,94.08000183105467,25.230920791625977
2003-06-24,983.45,1191.7,,348.25,,1.1514,1.6636,94.38999938964844,25.0368881225586
2003-06-25,975.32,1188.41,,348.1,,1.1531,1.6721,94.12000274658205,24.901933670043945
2003-06-26,985.82,1214.68,,343.85,,1.1416,1.661,94.97000122070312,25.49241828918457
2003-06-27,976.22,1205.25,,345.5,,1.142,1.6486,95.1500015258789,25.16343116760254
2003-06-28,976.22,1205.25,,345.5,,1.142,1.6486,95.1500015258789,25.16343116760254
2003-06-29,976.22,1205.25,,345.5,,1.142,1.6486,95.1500015258789,25.16343116760254
2003-06-30,974.5,1201.69,,346.0,,1.1521,1.6563,94.7300033569336,25.26466178894043
2003-07-01,982.32,1217.37,,350.2,,1.1565,1.6626,94.3000030517578,25.602075576782227
2003-07-02,993.75,1245.75,,351.2,,1.153,1.6659,94.12000274658205,26.12508773803711
2003-07-03,985.7,1231.34,,349.4,,1.1495,1.6693,94.41000366210938,25.79609489440918
2003-07-04,985.7,1231.34,,351.3,,1.1492,1.6679,94.5500030517578,25.79609489440918
2003-07-05,985.7,1231.34,,351.3,,1.1492,1.6679,94.5500030517578,25.79609489440918
2003-07-06,985.7,1231.34,,351.3,,1.1492,1.6679,94.5500030517578,25.79609489440918
2003-07-07,1004.42,1281.89,,350.15,,1.1314,1.6486,95.51000213623048,26.90116310119629
2003-07-08,1007.84,1298.37,,347.2,,1.1314,1.635,95.81999969482422,27.230148315429688
2003-07-09,1002.21,1295.16,,345.45,,1.1349,1.6379,95.58999633789062,27.162670135498047
2003-07-10,988.7,1268.65,,343.4,,1.1381,1.6354,95.38999938964844,26.65652847290039
2003-07-11,998.14,1280.57,,343.7,,1.1278,1.6312,95.8000030517578,26.85898971557617
2003-07-12,998.14,1280.57,,343.7,,1.1278,1.6312,95.8000030517578,26.85898971557617
2003-07-13,998.14,1280.57,,343.7,,1.1278,1.6312,95.8000030517578,26.85898971557617
2003-07-14,1003.86,1295.74,,344.5,,1.1282,1.6099,96.06999969482422,27.179533004760746
2003-07-15,1000.42,1294.47,,348.5,,1.1177,1.5924,96.06999969482422,27.21327781677246
2003-07-16,994.09,1291.99,,343.2,,1.1221,1.5973,96.72000122070312,27.128921508789062
2003-07-17,981.73,1255.94,,342.5,,1.1214,1.5974,96.86000061035156,26.30223846435547
2003-07-18,993.32,1259.91,,344.35,,1.1267,1.5925,96.86000061035156,26.386592864990234
2003-07-19,993.32,1259.91,,344.35,,1.1267,1.5925,96.86000061035156,26.386592864990234
2003-07-20,993.32,1259.91,,344.35,,1.1267,1.5925,96.86000061035156,26.386592864990234
2003-07-21,978.8,1240.78,,350.0,,1.1347,1.6011,96.11000061035156,26.049165725708008
2003-07-22,988.11,1257.63,,352.25,,1.1328,1.5973,96.37999725341795,26.43720245361328
2003-07-23,988.61,1268.52,,354.75,,1.1481,1.608,95.44000244140624,26.65652847290039
2003-07-24,981.6,1253.76,,357.3,,1.147,1.6157,95.33999633789062,26.30223846435547
2003-07-25,998.68,1278.31,,363.0,,1.151,1.6202,94.95999908447266,26.825241088867188
2003-07-26,998.68,1278.31,,363.0,,1.151,1.6202,94.95999908447266,26.825241088867188
2003-07-27,998.68,1278.31,,363.0,,1.151,1.6202,94.95999908447266,26.825241088867188
2003-07-28,996.52,1280.53,,361.95,,1.1487,1.6252,95.05999755859376,26.90116310119629
2003-07-29,989.28,1275.17,,363.5,,1.1439,1.6242,95.33000183105467,26.698705673217773
2003-07-30,987.49,1263.78,,357.75,,1.1352,1.6164,96.06999969482422,26.50469017028809
2003-07-31,990.31,1276.94,,354.75,,1.1231,1.6106,96.88999938964844,26.825241088867188
2003-08-01,980.15,1264.34,,352.35,,1.1271,1.6099,96.66000366210938,26.53843307495117
2003-08-02,980.15,1264.34,,352.35,,1.1271,1.6099,96.66000366210938,26.53843307495117
2003-08-03,980.15,1264.34,,352.35,,1.1271,1.6099,96.66000366210938,26.53843307495117
2003-08-04,982.82,1267.38,,347.5,,1.1353,1.6124,96.18000030517578,26.529993057250977
2003-08-05,965.46,1229.72,,348.4,,1.1387,1.6145,96.16000366210938,25.48398208618164
2003-08-06,967.08,1215.13,,352.0,,1.1333,1.6096,96.2300033569336,25.467117309570312
2003-08-07,974.12,1217.17,,351.6,,1.1373,1.6164,95.83000183105467,25.56833839416504
2003-08-08,977.59,1207.28,,353.95,,1.1304,1.6064,96.36000061035156,25.36587905883789
2003-08-09,977.59,1207.28,,353.95,,1.1304,1.6064,96.36000061035156,25.36587905883789
2003-08-10,977.59,1207.28,,353.95,,1.1304,1.6064,96.36000061035156,25.36587905883789
2003-08-11,980.59,1223.14,,359.15,,1.136,1.6082,95.87000274658205,25.644258499145508
2003-08-12,990.35,1240.7,,360.1,,1.1276,1.6026,96.1500015258789,26.032299041748047
2003-08-13,984.03,1240.37,,358.65,,1.1315,1.6072,96.18000030517578,26.040733337402344
2003-08-14,990.51,1251.9,,363.6,,1.1271,1.6024,96.68000030517578,26.0660400390625
2003-08-15,990.67,1253.63,,364.5,,1.1261,1.5973,96.6500015258789,26.293806076049805
2003-08-16,990.67,1253.63,,364.5,,1.1261,1.5973,96.6500015258789,26.293806076049805
2003-08-17,990.67,1253.63,,364.5,,1.1261,1.5973,96.6500015258789,26.293806076049805
2003-08-18,999.74,1284.81,,360.25,,1.1145,1.5903,97.3499984741211,26.96865463256836
2003-08-19,1002.35,1299.69,,360.4,,1.1141,1.5884,97.30999755859376,27.30608367919922
2003-08-20,1000.3,1299.73,,362.2,,1.1119,1.5932,97.37000274658205,27.23859596252441
2003-08-21,1003.27,1314.65,,363.3,,1.0925,1.5781,98.61000061035156,27.533836364746094
2003-08-22,993.06,1304.54,,358.75,,1.0885,1.575,98.83000183105467,27.3651180267334
2003-08-23,993.06,1304.54,,358.75,,1.0885,1.575,98.83000183105467,27.3651180267334
2003-08-24,993.06,1304.54,,358.75,,1.0885,1.575,98.83000183105467,27.3651180267334
2003-08-25,993.71,1306.64,,358.75,,1.0846,1.5671,98.83000183105467,27.424171447753903
2003-08-26,996.73,1309.05,,360.5,,1.0859,1.569,98.76000213623048,27.44947624206543
2003-08-27,996.79,1318.93,,371.25,,1.0871,1.571,98.86000061035156,27.66880416870117
2003-08-28,1002.84,1332.33,,370.9,,1.0881,1.5779,98.83000183105467,27.91343116760254
2003-08-29,1008.01,1341.2,,375.6,,1.098,1.578,98.0999984741211,28.166507720947266
2003-08-30,1008.01,1341.2,,375.6,,1.098,1.578,98.0999984741211,28.166507720947266
2003-08-31,1008.01,1341.2,,375.6,,1.098,1.578,98.0999984741211,28.166507720947266
2003-09-01,1008.01,1341.2,,376.25,,1.0961,1.571,98.0,28.166507720947266
2003-09-02,1021.99,1361.09,,376.25,,1.0805,1.5675,98.9499969482422,28.57140350341797
2003-09-03,1026.27,1360.19,,372.2,,1.084,1.5726,98.70999908447266,28.554536819458008
2003-09-04,1027.97,1373.26,,370.75,,1.0937,1.5825,98.1999969482422,28.816041946411133
2003-09-05,1021.39,1361.9,,376.35,,1.1107,1.5888,97.08999633789062,28.63045310974121
2003-09-06,1021.39,1361.9,,376.35,,1.1107,1.5888,97.08999633789062,28.63045310974121
2003-09-07,1021.39,1361.9,,376.35,,1.1107,1.5888,97.08999633789062,28.63045310974121
2003-09-08,1031.64,1386.73,,374.65,,1.1069,1.5835,97.16000366210938,29.10286521911621
2003-09-09,1023.17,1370.56,,382.25,,1.1226,1.5919,96.44000244140624,28.75699234008789
2003-09-10,1010.92,1332.28,,382.25,,1.1202,1.5928,96.5,28.06527709960937
2003-09-11,1016.42,1350.8,,376.3,,1.1201,1.5956,96.55999755859376,28.37739562988281
2003-09-12,1018.63,1357.63,,378.25,,1.1289,1.6033,96.01000213623048,28.52923583984375
2003-09-13,1018.63,1357.63,,378.25,,1.1289,1.6033,96.01000213623048,28.52923583984375
2003-09-14,1018.63,1357.63,,378.25,,1.1289,1.6033,96.01000213623048,28.52923583984375
2003-09-15,1014.81,1347.77,,377.5,,1.1283,1.6013,95.9800033569336,28.250852584838867
2003-09-16,1029.32,1382.82,,374.6,,1.117,1.5878,96.66999816894533,29.018497467041016
2003-09-17,1025.97,1376.8,,378.2,,1.1281,1.6095,95.73999786376952,28.90041923522949
2003-09-18,1039.58,1400.13,,378.3,,1.1246,1.6174,95.9499969482422,29.33904266357422
2003-09-19,1036.3,1392.26,,379.75,,1.1379,1.6361,94.95999908447266,29.170345306396484
2003-09-20,1036.3,1392.26,,379.75,,1.1379,1.6361,94.95999908447266,29.170345306396484
2003-09-21,1036.3,1392.26,,379.75,,1.1379,1.6361,94.95999908447266,29.170345306396484
2003-09-22,1022.82,1366.32,,385.5,,1.146,1.6484,93.8499984741211,28.61359596252441
2003-09-23,1029.03,1388.15,,384.6,,1.1432,1.6501,93.98999786376952,29.119728088378903
2003-09-24,1009.38,1339.64,,385.0,,1.1486,1.6591,93.6999969482422,28.02309799194336
2003-09-25,1003.27,1325.75,,391.85,,1.1471,1.6584,93.76000213623048,27.660371780395508
2003-09-26,996.85,1309.31,,391.85,,1.1476,1.6593,93.87000274658205,27.483226776123047
2003-09-27,996.85,1309.31,,391.85,,1.1476,1.6593,93.87000274658205,27.483226776123047
2003-09-28,996.85,1309.31,,391.85,,1.1476,1.6593,93.87000274658205,27.483226776123047
2003-09-29,1006.58,1335.51,,381.95,,1.1617,1.6672,93.08000183105467,27.95561790466309
2003-09-30,995.97,1303.7,,388.0,,1.1655,1.6612,92.8499984741211,27.348255157470703
2003-10-01,1018.22,1335.34,,383.5,,1.1726,1.6699,92.38999938964844,27.964061737060547
2003-10-02,1020.24,1337.1,,382.2,,1.1686,1.6694,92.41999816894533,28.056840896606445
2003-10-03,1029.85,1375.32,,383.95,,1.1577,1.6643,93.2300033569336,28.84135055541992
2003-10-04,1029.85,1375.32,,383.95,,1.1577,1.6643,93.2300033569336,28.84135055541992
2003-10-05,1029.85,1375.32,,383.95,,1.1577,1.6643,93.2300033569336,28.84135055541992
2003-10-06,1034.35,1381.7,,372.75,,1.1709,1.6699,92.41000366210938,29.052249908447266
2003-10-07,1039.25,1392.56,,376.2,,1.1771,1.6635,91.88999938964844,29.229406356811523
2003-10-08,1033.78,1382.4,,375.25,,1.1816,1.6621,91.7300033569336,29.04380226135254
2003-10-09,1038.73,1396.95,,376.45,,1.1743,1.6664,91.98999786376952,29.263126373291016
2003-10-10,1038.06,1404.87,,370.35,,1.1794,1.6644,91.5199966430664,29.5330810546875
2003-10-11,1038.06,1404.87,,370.35,,1.1794,1.6644,91.5199966430664,29.5330810546875
2003-10-12,1038.06,1404.87,,370.35,,1.1794,1.6644,91.5199966430664,29.5330810546875
2003-10-13,1045.35,1414.72,,370.25,,1.1713,1.6669,91.88999938964844,29.727100372314453
2003-10-14,1049.48,1420.66,,373.95,,1.1731,1.6742,91.83000183105467,29.803016662597656
2003-10-15,1046.76,1417.59,,373.5,,1.1614,1.6668,92.41999816894533,29.67648124694824
2003-10-16,1050.07,1426.71,,373.4,,1.1597,1.6739,92.61000061035156,29.91266822814941
2003-10-17,1039.32,1394.02,,370.5,,1.1676,1.679,92.29000091552734,29.19564247131348
2003-10-18,1039.32,1394.02,,370.5,,1.1676,1.679,92.29000091552734,29.19564247131348
